LATITUDE,LONGITUDE,OFFENSE,Count
38.94909936,-77.02300305,THEFT F/AUTO,2
38.93603709,-77.02425604,THEFT/OTHER,6
38.938309,-76.9871853,MOTOR VEHICLE THEFT,1
38.84566375,-76.96995736,MOTOR VEHICLE THEFT,1
38.83951468,-77.00630058,BURGLARY,1
38.91371324,-77.02963315,THEFT F/AUTO,1
38.93236409,-76.99699081,THEFT/OTHER,2
38.92439807,-77.02557828,ROBBERY,1
38.90565862,-77.05704603,THEFT/OTHER,1
38.89559876,-76.93085816,ROBBERY,1
38.88758424,-76.95538213,ASSAULT W/DANGEROUS WEAPON,1
38.88603428,-77.00277775,THEFT/OTHER,1
38.90468162,-76.99844359,THEFT/OTHER,1
38.8922703,-76.93920689,MOTOR VEHICLE THEFT,1
38.91445726,-77.04167134,BURGLARY,1
38.92985474,-77.03476052,THEFT/OTHER,9
38.95915485,-77.00085379,THEFT F/AUTO,2
38.86172818,-76.98149565,MOTOR VEHICLE THEFT,1
38.97833007,-77.02788273,THEFT F/AUTO,1
38.90132151,-77.00004611,THEFT F/AUTO,1
38.89403153,-76.97725678,THEFT/OTHER,3
38.91556584,-77.04006921,THEFT F/AUTO,1
38.91728288,-77.01817283,THEFT/OTHER,2
38.92229018,-77.02534689,ROBBERY,1
38.93632405,-77.02988477,THEFT F/AUTO,1
38.91176217,-77.00204083,THEFT/OTHER,1
38.91408473,-77.01941731,THEFT F/AUTO,1
38.90785961,-76.93166487,ASSAULT W/DANGEROUS WEAPON,1
38.8685367,-76.97219473,THEFT F/AUTO,1
38.93721497,-77.03323006,THEFT/OTHER,1
38.91888731,-77.04707055,THEFT/OTHER,2
38.96072769,-77.02902965,ROBBERY,1
38.90750124,-77.00024212,ROBBERY,1
38.94000317,-76.99558222,BURGLARY,1
38.9305647,-77.04007764,BURGLARY,1
38.88812204,-76.97725866,ROBBERY,1
38.91408438,-77.02140055,HOMICIDE,1
38.93188166,-77.03460004,MOTOR VEHICLE THEFT,1
38.82519095,-77.01016873,ROBBERY,3
38.93125281,-77.02812959,ROBBERY,2
38.82604719,-76.99861805,ASSAULT W/DANGEROUS WEAPON,1
38.82604645,-77.01325521,THEFT F/AUTO,1
38.90373499,-77.04777533,BURGLARY,2
38.91522892,-77.06750046,BURGLARY,1
38.86031033,-76.96583791,SEX ABUSE,1
38.84049586,-76.98544051,BURGLARY,2
38.8990956,-76.98594731,THEFT F/AUTO,2
38.88979968,-76.99436352,THEFT F/AUTO,2
38.98797494,-77.03824006,THEFT/OTHER,1
38.93675516,-76.96544373,THEFT F/AUTO,3
38.82919096,-77.00678337,THEFT F/AUTO,2
38.91682368,-77.0166737,THEFT F/AUTO,1
38.91809496,-77.00442795,MOTOR VEHICLE THEFT,1
38.9144812,-76.98125135,THEFT/OTHER,1
38.9178169,-77.04295325,MOTOR VEHICLE THEFT,2
38.9807713,-77.02788369,THEFT F/AUTO,1
38.9429331,-77.04004999,THEFT F/AUTO,1
38.9337077,-77.10118467,THEFT F/AUTO,2
38.94399088,-77.02670423,THEFT F/AUTO,1
38.86366569,-76.95222844,THEFT F/AUTO,2
38.93434503,-76.98456785,THEFT F/AUTO,1
38.88878219,-76.9549549,THEFT F/AUTO,1
38.94621156,-77.04163222,THEFT F/AUTO,1
38.87752137,-76.99785643,THEFT/OTHER,1
38.95340712,-77.01034854,THEFT/OTHER,1
38.92323043,-77.04423656,THEFT F/AUTO,1
38.94328824,-77.02665783,MOTOR VEHICLE THEFT,1
38.82920013,-76.99736266,THEFT F/AUTO,2
38.88249401,-77.00131389,THEFT/OTHER,1
38.90644765,-77.04489484,THEFT F/AUTO,2
38.90012968,-77.05236115,ROBBERY,1
38.90584252,-77.04881437,THEFT/OTHER,5
38.88781849,-76.92131046,THEFT F/AUTO,2
38.89672001,-76.95888083,MOTOR VEHICLE THEFT,2
38.94071376,-76.98357448,BURGLARY,1
38.8969413,-76.97759015,THEFT/OTHER,1
38.82848824,-77.0076816,MOTOR VEHICLE THEFT,1
38.82604645,-77.01325521,MOTOR VEHICLE THEFT,1
38.90643656,-77.01991099,THEFT F/AUTO,1
38.91886841,-77.01779271,ASSAULT W/DANGEROUS WEAPON,1
38.91584158,-77.01795338,THEFT F/AUTO,2
38.91521977,-77.01946374,ROBBERY,1
38.8277858,-76.99710935,BURGLARY,1
38.96927,-77.01617824,THEFT F/AUTO,1
38.91611123,-77.02155106,ASSAULT W/DANGEROUS WEAPON,1
38.90963574,-77.01060737,BURGLARY,1
38.92580939,-76.96322329,BURGLARY,1
38.91861241,-77.03458207,ROBBERY,1
38.9106735,-76.9375309,HOMICIDE,1
38.94929863,-77.01661208,THEFT/OTHER,1
38.91918337,-77.01983383,MOTOR VEHICLE THEFT,1
38.90857192,-77.01755955,BURGLARY,1
38.93981193,-77.02241179,THEFT F/AUTO,1
38.86883582,-76.98150533,THEFT/OTHER,1
38.9095777,-77.08579281,ROBBERY,1
38.90564285,-77.0249951,THEFT F/AUTO,6
38.84049586,-76.98544051,THEFT/OTHER,3
38.87570264,-76.93687006,BURGLARY,2
38.92505811,-77.10302909,BURGLARY,1
38.91245714,-76.93751781,MOTOR VEHICLE THEFT,1
38.83706447,-77.00436533,HOMICIDE,1
38.8710508,-76.97558167,THEFT/OTHER,1
38.92255152,-76.97511429,THEFT F/AUTO,1
38.88861416,-76.92579333,ROBBERY,1
38.87178917,-76.97409487,ROBBERY,1
38.84883848,-77.00511485,ASSAULT W/DANGEROUS WEAPON,1
38.90373873,-77.03752624,SEX ABUSE,1
38.88283918,-76.96204679,MOTOR VEHICLE THEFT,1
38.90723764,-77.02346225,THEFT/OTHER,1
38.88282383,-76.94595731,THEFT/OTHER,1
38.91755018,-77.03195248,SEX ABUSE,1
38.89909424,-76.91735542,THEFT/OTHER,1
38.90084341,-76.91957837,ASSAULT W/DANGEROUS WEAPON,1
38.90151964,-76.92045376,ASSAULT W/DANGEROUS WEAPON,1
38.89837165,-76.94459677,THEFT F/AUTO,1
38.95140519,-77.02444586,THEFT F/AUTO,1
38.88556557,-76.99154002,THEFT/OTHER,1
38.8832312,-77.01874044,THEFT/OTHER,1
38.95736855,-77.02495555,THEFT F/AUTO,1
38.90505956,-76.99011964,ROBBERY,1
38.90251026,-76.99089241,THEFT/OTHER,2
38.89630877,-76.92812543,THEFT F/AUTO,1
38.82652397,-77.01258735,THEFT F/AUTO,1
38.94828745,-77.08438586,THEFT F/AUTO,2
38.93064122,-76.97623018,THEFT F/AUTO,1
38.90372666,-76.99557294,THEFT F/AUTO,1
38.82419143,-76.99748952,MOTOR VEHICLE THEFT,1
38.89477097,-76.98148708,THEFT F/AUTO,1
38.90771467,-77.06969547,ROBBERY,1
38.86163008,-76.9894689,THEFT/OTHER,1
38.88300723,-76.99209354,ROBBERY,1
38.93389449,-76.98366832,THEFT/OTHER,1
38.92219711,-77.07450685,MOTOR VEHICLE THEFT,1
38.95780784,-77.0334358,BURGLARY,1
38.91334682,-77.04795473,THEFT F/AUTO,1
38.85155377,-76.96458639,SEX ABUSE,1
38.93681158,-77.02532898,MOTOR VEHICLE THEFT,1
38.90493669,-76.92480791,MOTOR VEHICLE THEFT,1
38.94274096,-77.01384213,ASSAULT W/DANGEROUS WEAPON,1
38.92235595,-77.00277917,ASSAULT W/DANGEROUS WEAPON,1
38.88979962,-76.99321087,THEFT/OTHER,1
38.87249421,-77.01065947,ASSAULT W/DANGEROUS WEAPON,1
38.905951,-76.98626878,THEFT/OTHER,1
38.88978328,-76.95806644,HOMICIDE,1
38.89905704,-77.02808231,THEFT F/AUTO,1
38.91222126,-77.00905118,BURGLARY,3
38.86276519,-76.99005636,THEFT F/AUTO,1
38.92902901,-76.97763773,THEFT F/AUTO,1
38.93867616,-77.02595251,THEFT/OTHER,1
38.93393144,-76.99275685,MOTOR VEHICLE THEFT,1
38.89544804,-77.00204036,THEFT/OTHER,1
38.85176558,-76.9867861,SEX ABUSE,1
38.84582977,-76.99930883,MOTOR VEHICLE THEFT,1
38.89836394,-76.93020991,BURGLARY,1
38.86384638,-76.99234916,MOTOR VEHICLE THEFT,2
38.89546461,-76.9814869,THEFT/OTHER,1
38.91872961,-77.0733847,MOTOR VEHICLE THEFT,1
38.90312584,-77.03851738,BURGLARY,1
38.93310839,-76.9713276,MOTOR VEHICLE THEFT,1
38.97470902,-77.02678499,THEFT/OTHER,1
38.93351578,-76.98122328,THEFT F/AUTO,1
38.87786237,-77.01764419,ASSAULT W/DANGEROUS WEAPON,1
38.88459266,-76.99154013,THEFT F/AUTO,3
38.90630979,-77.06899081,MOTOR VEHICLE THEFT,1
38.9373014,-77.0637612,THEFT/OTHER,3
38.83451514,-76.99818022,ROBBERY,1
38.93211478,-77.07526688,THEFT F/AUTO,1
38.84388204,-76.97891999,MOTOR VEHICLE THEFT,1
38.97729097,-77.06018474,THEFT F/AUTO,1
38.83026271,-76.98969234,THEFT/OTHER,1
38.9611094,-77.00751129,THEFT F/AUTO,1
38.91719047,-77.09641047,MOTOR VEHICLE THEFT,1
38.90777429,-77.03808177,THEFT/OTHER,1
38.8847272,-76.98552369,THEFT F/AUTO,2
38.98329425,-77.02499926,ROBBERY,1
38.89769935,-77.01366047,MOTOR VEHICLE THEFT,1
38.93163213,-76.97622985,THEFT F/AUTO,2
38.90103266,-76.98831024,THEFT/OTHER,2
38.92989584,-76.9949716,BURGLARY,1
38.86452902,-76.94872504,ASSAULT W/DANGEROUS WEAPON,1
38.94537733,-77.05487452,THEFT/OTHER,1
38.92298988,-77.03649849,THEFT/OTHER,1
38.90900602,-77.06419709,THEFT/OTHER,2
38.90763637,-76.99946965,ROBBERY,1
38.90373641,-77.04417835,MOTOR VEHICLE THEFT,2
38.87203416,-77.01608705,THEFT/OTHER,2
38.90408412,-76.97369116,ASSAULT W/DANGEROUS WEAPON,1
38.89905786,-76.93067036,THEFT/OTHER,2
38.91445662,-77.04343551,THEFT F/AUTO,2
38.86372833,-76.98332718,ROBBERY,1
38.84504492,-76.98387295,THEFT F/AUTO,1
38.90857023,-77.02651803,THEFT F/AUTO,3
38.89672349,-77.02963762,THEFT/OTHER,6
38.9803739,-77.03195757,THEFT F/AUTO,1
38.87044748,-76.97678031,THEFT/OTHER,1
38.92817081,-77.03259154,ROBBERY,4
38.90723926,-77.04773156,THEFT/OTHER,2
38.94879878,-77.09863354,THEFT/OTHER,1
38.92298563,-76.98520456,THEFT/OTHER,1
38.88520724,-76.95866847,THEFT/OTHER,1
38.88128574,-77.01637727,THEFT/OTHER,2
38.92204362,-77.03769731,ROBBERY,1
38.92096341,-77.03517132,BURGLARY,1
38.909663,-76.93468393,ASSAULT W/DANGEROUS WEAPON,1
38.88237989,-76.94073667,BURGLARY,1
38.92316561,-76.98376303,ASSAULT W/DANGEROUS WEAPON,1
38.89067374,-76.95441196,THEFT/OTHER,1
38.92316672,-77.00204115,THEFT F/AUTO,1
38.94899732,-77.03490829,THEFT F/AUTO,1
38.89132212,-76.99496279,THEFT F/AUTO,1
38.9299398,-76.9833463,THEFT/OTHER,1
38.8269926,-77.01065268,THEFT F/AUTO,1
38.90517539,-76.98008937,THEFT/OTHER,1
38.86189771,-76.97309604,MOTOR VEHICLE THEFT,2
38.89978877,-77.01756891,THEFT/OTHER,2
38.97903126,-77.03342268,THEFT F/AUTO,1
38.82848824,-77.0076816,THEFT F/AUTO,2
38.88185393,-76.98928151,MOTOR VEHICLE THEFT,2
38.9016901,-77.04775091,ROBBERY,1
38.89750082,-76.9836536,THEFT/OTHER,1
38.90849967,-76.98126445,THEFT F/AUTO,1
38.90564912,-77.03555576,MOTOR VEHICLE THEFT,1
38.93068511,-77.02885595,MOTOR VEHICLE THEFT,1
38.97655403,-77.0567104,THEFT F/AUTO,1
38.95165956,-77.00980607,THEFT/OTHER,1
38.91204065,-76.98639444,MOTOR VEHICLE THEFT,1
38.88319041,-76.94027497,THEFT F/AUTO,1
38.90502123,-77.06960061,THEFT F/AUTO,1
38.90065491,-76.92055848,THEFT F/AUTO,2
38.92879684,-77.00449781,ASSAULT W/DANGEROUS WEAPON,2
38.87100787,-76.98980169,ASSAULT W/DANGEROUS WEAPON,1
38.94583863,-76.97840535,THEFT F/AUTO,3
38.89431014,-76.94733188,THEFT F/AUTO,2
38.90387337,-76.92429024,HOMICIDE,1
38.87298671,-76.97159376,ASSAULT W/DANGEROUS WEAPON,1
38.93195238,-77.03886742,ASSAULT W/DANGEROUS WEAPON,1
38.89894299,-77.04666544,MOTOR VEHICLE THEFT,1
38.9181095,-77.02886239,THEFT F/AUTO,4
38.91178686,-77.02346375,THEFT F/AUTO,1
38.94387668,-77.00584839,THEFT F/AUTO,2
38.92863842,-77.0354173,THEFT F/AUTO,3
38.86822358,-76.98368335,BURGLARY,1
38.9019159,-76.99376308,THEFT F/AUTO,1
38.91647227,-76.98272678,THEFT F/AUTO,2
38.9555869,-77.01262168,THEFT F/AUTO,1
38.90020448,-77.00004611,THEFT/OTHER,2
38.9191814,-77.02923183,THEFT F/AUTO,1
38.91844843,-77.04030146,MOTOR VEHICLE THEFT,1
38.90180609,-77.02091267,THEFT F/AUTO,1
38.91096006,-77.00943151,ASSAULT W/DANGEROUS WEAPON,1
38.91862084,-77.03650779,THEFT F/AUTO,1
38.88027697,-77.01518996,MOTOR VEHICLE THEFT,1
38.84677373,-76.97881546,THEFT F/AUTO,2
38.88712117,-76.98702183,THEFT F/AUTO,1
38.90380646,-76.93271787,MOTOR VEHICLE THEFT,1
38.90543385,-77.03235057,MOTOR VEHICLE THEFT,1
38.87411287,-76.97207732,MOTOR VEHICLE THEFT,1
38.89611468,-76.99898557,THEFT/OTHER,1
38.88603428,-76.99732598,THEFT F/AUTO,2
38.93579306,-77.02785456,THEFT/OTHER,1
38.91627536,-77.00130298,ROBBERY,1
38.93872185,-77.02284975,ROBBERY,1
38.9305647,-77.04007764,THEFT F/AUTO,1
38.91810357,-77.01066629,THEFT F/AUTO,2
38.88323083,-77.02090723,THEFT/OTHER,1
38.9144812,-76.98125135,BURGLARY,1
38.90251017,-77.0101567,ROBBERY,1
38.9573791,-77.01617554,MOTOR VEHICLE THEFT,1
38.90750124,-77.00024212,THEFT F/AUTO,1
38.90283765,-76.92466025,THEFT/OTHER,3
38.86806656,-76.96579963,THEFT F/AUTO,1
38.89087861,-76.94880984,THEFT F/AUTO,1
38.91946163,-77.02503454,THEFT/OTHER,1
38.92296831,-76.99243507,THEFT F/AUTO,1
38.97779034,-77.02446645,MOTOR VEHICLE THEFT,1
38.95901742,-77.06893799,THEFT F/AUTO,1
38.91629646,-77.03720998,MOTOR VEHICLE THEFT,1
38.89646599,-76.92051704,THEFT F/AUTO,1
38.94968216,-77.07337041,THEFT/OTHER,1
38.84390831,-76.97507259,THEFT/OTHER,2
38.90554626,-77.06519701,BURGLARY,1
38.97069125,-77.0271989,BURGLARY,1
38.89563637,-76.95197648,ASSAULT W/DANGEROUS WEAPON,1
38.9392655,-77.07811193,THEFT F/AUTO,1
38.87884392,-77.01990329,ASSAULT W/DANGEROUS WEAPON,1
38.87465605,-77.0124345,ASSAULT W/DANGEROUS WEAPON,1
38.90569913,-77.03209394,ROBBERY,1
38.92158715,-77.0270418,ROBBERY,1
38.92221165,-76.99315012,ROBBERY,3
38.90076716,-77.03365116,ASSAULT W/DANGEROUS WEAPON,1
38.89923122,-77.00907259,THEFT/OTHER,1
38.91739398,-77.04164999,MOTOR VEHICLE THEFT,1
38.9096801,-76.98354704,ROBBERY,2
38.92879684,-77.00449781,THEFT/OTHER,4
38.96699853,-77.02422043,MOTOR VEHICLE THEFT,1
38.82162403,-77.00175036,MOTOR VEHICLE THEFT,2
38.86360303,-76.99070149,MOTOR VEHICLE THEFT,1
38.87797081,-77.01521252,THEFT/OTHER,1
38.91297394,-77.03196196,ROBBERY,2
38.91407732,-77.00131447,MOTOR VEHICLE THEFT,1
38.92778911,-77.04295926,THEFT/OTHER,2
38.82911879,-77.00839571,ASSAULT W/DANGEROUS WEAPON,1
38.90857162,-77.01941581,THEFT F/AUTO,1
38.91845242,-77.07001731,THEFT F/AUTO,1
38.94879547,-77.09161959,THEFT F/AUTO,1
38.93013187,-77.04131144,ROBBERY,1
38.92236499,-77.00130309,THEFT F/AUTO,1
38.89646692,-76.92190035,THEFT/OTHER,1
38.90323761,-77.02502884,MOTOR VEHICLE THEFT,1
38.91446372,-77.04827833,THEFT/OTHER,1
38.89076633,-76.9245001,THEFT/OTHER,2
38.92843279,-76.97015314,THEFT F/AUTO,1
38.88871119,-76.92261195,THEFT/OTHER,2
38.90847414,-76.99956188,THEFT/OTHER,3
38.97643543,-77.05971085,THEFT/OTHER,1
38.92649727,-77.02437966,THEFT/OTHER,3
38.89021366,-76.95277547,THEFT/OTHER,5
38.89977437,-77.05495496,ASSAULT W/DANGEROUS WEAPON,1
38.9233703,-77.05433865,THEFT/OTHER,5
38.89148415,-76.99265742,THEFT/OTHER,1
38.86633167,-76.98271587,THEFT/OTHER,1
38.8814719,-76.9280136,THEFT/OTHER,2
38.9345909,-77.0770457,THEFT F/AUTO,1
38.89580404,-76.92769942,BURGLARY,1
38.89665143,-76.97037393,THEFT/OTHER,5
38.96699033,-77.01990483,THEFT/OTHER,3
38.92075004,-76.97600285,THEFT/OTHER,2
38.89890727,-76.99898553,THEFT/OTHER,1
38.90449972,-77.05011622,MOTOR VEHICLE THEFT,1
38.89200667,-76.99321066,THEFT F/AUTO,1
38.95591108,-77.01363701,ROBBERY,1
38.84837481,-76.9681476,THEFT F/AUTO,1
38.91621945,-77.06817018,MOTOR VEHICLE THEFT,1
38.87423319,-76.93490075,THEFT F/AUTO,1
38.91469844,-77.06571272,ROBBERY,1
38.82519095,-77.01016873,ASSAULT W/DANGEROUS WEAPON,1
38.9003379,-77.01992081,THEFT/OTHER,2
38.90452412,-77.05590376,ASSAULT W/DANGEROUS WEAPON,1
38.94213709,-77.01627589,THEFT F/AUTO,1
38.9140876,-77.04254744,THEFT/OTHER,3
38.96684364,-77.03155918,MOTOR VEHICLE THEFT,1
38.95254278,-76.99904245,THEFT F/AUTO,2
38.92533849,-77.06353139,MOTOR VEHICLE THEFT,1
38.88758202,-76.9798868,THEFT/OTHER,1
38.85519809,-76.98973483,THEFT/OTHER,1
38.87969585,-76.96393855,ASSAULT W/DANGEROUS WEAPON,1
38.91663837,-77.03847856,MOTOR VEHICLE THEFT,1
38.96269503,-77.00373842,THEFT F/AUTO,1
38.90288023,-76.94996493,MOTOR VEHICLE THEFT,1
38.87416165,-76.93585731,BURGLARY,1
38.89648179,-76.9771753,THEFT/OTHER,2
38.8978979,-77.01013298,ROBBERY,1
38.89560986,-77.0090606,ROBBERY,1
38.95674486,-77.0334353,THEFT/OTHER,1
38.92302665,-77.03403068,THEFT F/AUTO,1
38.91557056,-77.02243876,ROBBERY,1
38.89851765,-76.93116658,THEFT/OTHER,2
38.91911874,-76.97241717,MOTOR VEHICLE THEFT,1
38.84508202,-76.9966594,THEFT/OTHER,1
38.90132138,-76.99436261,MOTOR VEHICLE THEFT,1
38.86407295,-76.95706757,THEFT F/AUTO,1
38.93056101,-76.9809934,THEFT/OTHER,1
38.88758477,-76.95679985,BURGLARY,1
38.905951,-76.98626878,ASSAULT W/DANGEROUS WEAPON,1
38.91557398,-77.04254832,MOTOR VEHICLE THEFT,1
38.95072495,-77.07674012,THEFT/OTHER,5
38.9239079,-77.03904755,ROBBERY,1
38.85963061,-76.9957485,ASSAULT W/DANGEROUS WEAPON,1
38.91459968,-77.04622599,MOTOR VEHICLE THEFT,1
38.9047026,-76.940672,THEFT/OTHER,1
38.85712488,-76.98153141,ROBBERY,1
38.92344985,-77.03469974,ROBBERY,2
38.96750197,-77.02874393,THEFT/OTHER,1
38.88166372,-77.0188668,ASSAULT W/DANGEROUS WEAPON,1
38.89580792,-76.91983765,THEFT/OTHER,1
38.90282594,-76.9351744,MOTOR VEHICLE THEFT,1
38.85044076,-76.98237411,MOTOR VEHICLE THEFT,1
38.89267345,-76.99730268,THEFT F/AUTO,1
38.92096341,-77.03517132,THEFT/OTHER,4
38.89835889,-76.92220953,MOTOR VEHICLE THEFT,1
38.95081922,-77.02639531,THEFT F/AUTO,1
38.86694469,-76.98609192,ROBBERY,1
38.88866271,-76.97813449,ROBBERY,2
38.93102538,-77.03622581,ROBBERY,1
38.88554771,-77.00590124,HOMICIDE,1
38.85106172,-76.97864138,MOTOR VEHICLE THEFT,1
38.91186488,-77.0355358,THEFT F/AUTO,3
38.93976012,-77.04566557,THEFT F/AUTO,1
38.85980997,-76.98558635,THEFT/OTHER,1
38.90424288,-77.03851798,THEFT/OTHER,3
38.86575503,-76.98204769,HOMICIDE,1
38.88841095,-76.95028698,THEFT/OTHER,1
38.96641508,-77.00991195,MOTOR VEHICLE THEFT,1
38.89119497,-76.98365504,ROBBERY,1
38.95739824,-76.99919238,THEFT F/AUTO,1
38.92339355,-76.95840417,THEFT F/AUTO,3
38.88574383,-76.97727095,ROBBERY,1
38.93165725,-77.03179734,BURGLARY,1
38.91002009,-77.02853629,THEFT/OTHER,1
38.86725935,-76.98150574,THEFT/OTHER,1
38.86880399,-76.94026397,MOTOR VEHICLE THEFT,1
38.89357412,-76.99321051,THEFT F/AUTO,3
38.93017143,-77.02970919,THEFT F/AUTO,2
38.93099079,-77.10724728,THEFT F/AUTO,1
38.92450897,-77.00130313,THEFT F/AUTO,2
38.83797438,-76.99748904,ASSAULT W/DANGEROUS WEAPON,1
38.91628651,-77.04006962,THEFT F/AUTO,2
38.8277858,-76.99710935,THEFT/OTHER,1
38.90717693,-76.99839742,THEFT/OTHER,1
38.89667357,-77.04492327,THEFT F/AUTO,1
38.92530306,-77.10104589,THEFT F/AUTO,1
38.97240836,-77.06048065,THEFT F/AUTO,1
38.94517069,-77.07064339,THEFT F/AUTO,1
38.83864092,-76.99504714,THEFT F/AUTO,2
38.87927233,-76.94139616,THEFT F/AUTO,1
38.8788362,-76.99025004,THEFT F/AUTO,1
38.92777594,-77.02668663,THEFT/OTHER,2
38.85067624,-76.99592184,HOMICIDE,1
38.94788824,-77.05977923,THEFT F/AUTO,1
38.86154981,-76.95498361,THEFT/OTHER,1
38.94511989,-77.00418738,ROBBERY,1
38.88758229,-76.98150047,THEFT F/AUTO,1
38.93777782,-76.99042653,MOTOR VEHICLE THEFT,1
38.92537094,-77.02574008,THEFT/OTHER,1
38.9626946,-77.01071911,THEFT/OTHER,1
38.91428339,-77.01628107,THEFT/OTHER,1
38.86521514,-76.98659925,ROBBERY,1
38.89446817,-76.95960834,ASSAULT W/DANGEROUS WEAPON,1
38.93112616,-77.03028625,THEFT F/AUTO,1
38.95834953,-77.02897099,BURGLARY,1
38.93344228,-76.97381873,THEFT/OTHER,1
38.97190739,-77.02707243,BURGLARY,2
38.92948005,-77.01882179,HOMICIDE,1
38.93310781,-76.9690555,ROBBERY,1
38.88032185,-76.98365753,MOTOR VEHICLE THEFT,1
38.92505311,-77.03541552,ROBBERY,1
38.8336499,-76.989784,BURGLARY,1
38.93229772,-77.02838373,BURGLARY,1
38.85931438,-76.98463016,THEFT/OTHER,1
38.90606767,-76.98291376,ASSAULT W/DANGEROUS WEAPON,1
38.94477255,-77.07351532,THEFT F/AUTO,1
38.93416707,-77.04274396,THEFT/OTHER,2
38.86573407,-76.94420729,THEFT/OTHER,1
38.88974475,-76.91906066,ASSAULT W/DANGEROUS WEAPON,1
38.87752951,-77.0144057,THEFT/OTHER,1
38.94627546,-77.07582401,MOTOR VEHICLE THEFT,1
38.91688626,-77.04995196,MOTOR VEHICLE THEFT,1
38.91556915,-77.02886137,THEFT/OTHER,1
38.94730873,-77.06535056,MOTOR VEHICLE THEFT,1
38.88840311,-76.99024873,THEFT F/AUTO,1
38.92525353,-77.02704319,MOTOR VEHICLE THEFT,1
38.90594938,-76.97621535,THEFT/OTHER,1
38.88322507,-76.95778216,MOTOR VEHICLE THEFT,1
38.93455281,-76.99000021,MOTOR VEHICLE THEFT,1
38.92826864,-77.07462852,MOTOR VEHICLE THEFT,1
38.82645253,-77.00359309,THEFT/OTHER,3
38.87254447,-76.96836728,ASSAULT W/DANGEROUS WEAPON,1
38.83565867,-76.98859737,THEFT/OTHER,1
38.8764377,-76.93047337,ASSAULT W/DANGEROUS WEAPON,1
38.90090473,-77.05163543,MOTOR VEHICLE THEFT,2
38.90223985,-76.98900176,THEFT F/AUTO,1
38.92551221,-77.03648825,THEFT F/AUTO,1
38.88911462,-76.98863494,THEFT F/AUTO,1
38.91259835,-77.01941691,ROBBERY,1
38.85354646,-76.97123284,HOMICIDE,1
38.86303558,-76.99173857,MOTOR VEHICLE THEFT,1
38.92789278,-76.97216006,THEFT F/AUTO,1
38.82455166,-77.0056083,ASSAULT W/DANGEROUS WEAPON,1
38.89914906,-76.98167039,THEFT F/AUTO,3
38.82967722,-77.00959353,THEFT/OTHER,1
38.88125937,-76.98921245,THEFT F/AUTO,1
38.87953689,-76.93097745,THEFT F/AUTO,1
38.96063809,-77.02701046,ROBBERY,1
38.86875109,-76.94255712,ROBBERY,1
38.90385131,-76.9809544,ROBBERY,1
38.95117925,-77.02773367,HOMICIDE,1
38.89085793,-76.91367641,ROBBERY,1
38.82273991,-77.01659415,ASSAULT W/DANGEROUS WEAPON,1
38.90370711,-76.98055093,ROBBERY,1
38.89898608,-76.97699005,THEFT F/AUTO,1
38.90670326,-77.03500288,THEFT/OTHER,2
38.90885315,-77.04418152,ASSAULT W/DANGEROUS WEAPON,1
38.91496615,-77.02650888,ROBBERY,2
38.91018543,-77.0466382,ROBBERY,2
38.89602255,-77.05081344,THEFT/OTHER,1
38.9554059,-77.01880556,THEFT F/AUTO,1
38.86141094,-76.97175968,ASSAULT W/DANGEROUS WEAPON,1
38.92700827,-76.96577136,THEFT F/AUTO,1
38.90180609,-77.02091267,MOTOR VEHICLE THEFT,1
38.90456996,-77.02885692,THEFT/OTHER,6
38.90312906,-77.02704633,ROBBERY,1
38.90420088,-77.02780764,ROBBERY,1
38.87327809,-76.93452133,THEFT/OTHER,3
38.9178169,-77.04295325,THEFT F/AUTO,2
38.91074888,-77.03196097,MOTOR VEHICLE THEFT,1
38.91409043,-77.03391111,ROBBERY,1
38.91353571,-77.01617712,BURGLARY,1
38.93295279,-77.03736861,ROBBERY,1
38.90251775,-77.02091288,ROBBERY,2
38.91062841,-77.04252231,THEFT/OTHER,2
38.89289518,-76.92908561,HOMICIDE,1
38.91811005,-77.02652158,THEFT F/AUTO,3
38.96468589,-77.00276928,THEFT F/AUTO,1
38.90963596,-77.00780564,ROBBERY,1
38.91663837,-77.03847856,BURGLARY,1
38.88675962,-77.03196175,THEFT F/AUTO,3
38.88866271,-76.97813449,MOTOR VEHICLE THEFT,1
38.89894299,-77.04666544,THEFT F/AUTO,1
38.88653183,-76.9236286,THEFT/OTHER,1
38.8801893,-76.93776504,BURGLARY,1
38.87391493,-76.97310303,THEFT F/AUTO,2
38.91992018,-77.02882853,THEFT F/AUTO,1
38.85417101,-76.98843313,BURGLARY,1
38.89236291,-76.92781818,THEFT F/AUTO,1
38.87927789,-77.00553193,MOTOR VEHICLE THEFT,1
38.92130153,-77.01059757,THEFT F/AUTO,1
38.9008212,-77.05691535,MOTOR VEHICLE THEFT,1
38.88979808,-76.97988618,ROBBERY,4
38.87950317,-76.99618526,THEFT F/AUTO,1
38.92399881,-77.03649901,ROBBERY,1
38.91733809,-76.99218199,MOTOR VEHICLE THEFT,1
38.90370676,-76.97854492,THEFT/OTHER,1
38.91960662,-77.02065267,MOTOR VEHICLE THEFT,1
38.85239558,-76.98231603,SEX ABUSE,1
38.92969022,-77.04199163,BURGLARY,2
38.90287046,-76.93424054,THEFT/OTHER,1
38.89478131,-76.99436313,THEFT/OTHER,1
38.89786025,-77.02192597,ROBBERY,1
